# mlc_poller v1
# poll_hz = 50
# duration_sec = 1203
t_monotonic_s, mlc_src
1387614.666611, 0
1387614.687073, 0
1387614.707601, 0
1387614.728067, 0
1387614.748526, 0
1387614.768986, 0
1387614.789448, 0
1387614.809906, 0
1387614.830365, 0
1387614.850825, 0
1387614.871284, 0
1387614.891743, 0
1387614.912202, 0
1387614.932661, 0
1387614.953123, 0
1387614.973581, 0
1387614.994042, 0
1387615.014501, 0
1387615.034962, 0
1387615.055424, 0
1387615.075884, 0
1387615.096347, 0
1387615.117032, 0
1387615.137516, 0
1387615.158013, 0
1387615.178510, 0
1387615.199006, 0
1387615.219500, 0
1387615.239996, 0
1387615.260498, 0
1387615.280989, 0
1387615.301485, 0
1387615.321982, 0
1387615.342493, 0
1387615.362982, 0
1387615.383446, 0
1387615.404101, 0
1387615.424562, 0
1387615.445021, 0
1387615.465483, 0
1387615.485943, 0
1387615.506402, 0
1387615.526863, 0
1387615.547322, 0
1387615.567781, 0
1387615.588240, 0
1387615.608699, 0
1387615.629161, 0
1387615.649622, 0
1387615.670080, 0
1387615.690543, 0
1387615.711002, 0
1387615.731461, 0
1387615.751922, 0
1387615.772383, 0
1387615.792841, 0
1387615.813541, 0
1387615.834001, 0
1387615.854475, 0
1387615.874938, 0
1387615.895397, 0
1387615.915855, 0
1387615.936318, 0
1387615.956782, 0
1387615.977242, 0
1387615.997701, 0
1387616.018163, 0
1387616.038623, 0
1387616.059084, 0
1387616.079543, 0
1387616.100005, 0
1387616.120466, 0
1387616.140927, 0
1387616.161423, 0
1387616.181890, 0
1387616.202352, 0
1387616.222986, 0
1387616.243447, 0
1387616.263907, 0
1387616.284371, 0
1387616.304830, 0
1387616.325289, 0
1387616.345752, 0
1387616.366210, 0
1387616.386673, 0
1387616.407133, 0
1387616.427593, 0
1387616.448005, 0
1387616.468464, 0
1387616.488927, 0
1387616.509391, 0
1387616.529851, 0
1387616.550310, 0
1387616.570771, 0
1387616.591231, 0
1387616.611690, 0
1387616.632436, 0
1387616.652895, 0
1387616.673354, 0
1387616.693816, 0
1387616.714272, 0
1387616.734731, 0
1387616.755191, 0
1387616.775656, 0
1387616.796118, 0
1387616.816582, 0
1387616.837042, 0
1387616.857502, 0
1387616.877964, 0
1387616.898423, 0
1387616.918885, 0
1387616.939345, 0
1387616.959803, 0
1387616.980270, 0
1387617.000728, 0
1387617.021188, 0
1387617.041903, 0
1387617.062361, 0
1387617.082819, 0
1387617.103277, 0
1387617.123735, 0
1387617.144201, 0
1387617.164670, 0
1387617.185153, 0
1387617.205617, 0
1387617.226079, 0
1387617.246538, 0
1387617.266998, 0
1387617.287462, 0
1387617.307922, 0
1387617.328386, 0
1387617.348850, 0
1387617.369311, 0
1387617.389773, 0
1387617.410235, 0
1387617.430693, 0
1387617.451332, 0
1387617.471790, 0
1387617.492250, 0
1387617.512709, 0
1387617.533168, 0
1387617.553626, 0
1387617.574092, 0
1387617.594551, 0
1387617.615010, 0
1387617.635551, 0
1387617.656008, 0
1387617.676465, 0
1387617.696920, 0
1387617.717374, 0
1387617.737843, 0
1387617.758311, 0
1387617.778790, 0
1387617.799252, 0
1387617.819709, 0
1387617.840165, 0
1387617.860774, 0
1387617.881228, 0
1387617.901683, 0
1387617.922141, 0
1387617.942620, 0
1387617.963078, 0
1387617.983541, 0
1387618.004017, 0
1387618.024504, 0
1387618.044970, 0
1387618.065434, 0
1387618.085896, 0
1387618.106359, 0
1387618.126821, 0
1387618.147293, 0
1387618.167755, 0
1387618.188224, 0
1387618.208717, 0
1387618.229190, 0
1387618.249685, 0
1387618.270249, 0
1387618.290716, 0
1387618.311179, 0
1387618.331642, 0
1387618.352105, 0
1387618.372568, 0
1387618.393029, 0
1387618.413491, 0
1387618.433952, 0
1387618.454413, 0
1387618.474880, 0
1387618.495349, 0
1387618.515845, 0
1387618.536316, 0
1387618.556791, 0
1387618.577253, 0
1387618.597715, 0
1387618.618472, 0
1387618.638933, 0
1387618.659395, 0
1387618.679859, 0
1387618.700349, 0
1387618.720822, 0
1387618.741311, 0
1387618.761795, 0
1387618.782261, 0
1387618.802724, 0
1387618.823186, 0
1387618.843648, 0
1387618.864111, 0
1387618.884573, 0
1387618.905036, 0
1387618.925500, 0
1387618.946002, 0
1387618.966770, 0
1387618.987248, 0
1387619.007730, 0
1387619.028217, 0
1387619.048686, 0
1387619.069150, 0
1387619.089613, 0
1387619.110075, 0
1387619.130537, 0
1387619.150999, 0
1387619.171460, 0
1387619.191922, 0
1387619.212389, 0
1387619.232891, 0
1387619.253391, 0
1387619.273858, 0
1387619.294322, 0
1387619.315045, 0
1387619.335507, 0
1387619.355968, 0
1387619.376430, 0
1387619.396893, 0
1387619.417356, 0
1387619.437818, 0
1387619.458285, 0
1387619.478786, 0
1387619.499280, 0
1387619.519748, 0
1387619.540214, 0
1387619.560677, 0
1387619.581140, 0
1387619.601608, 0
1387619.622094, 0
1387619.642561, 0
1387619.663033, 0
1387619.683496, 0
1387619.703963, 0
1387619.724561, 0
1387619.745053, 0
1387619.765520, 0
1387619.785984, 0
1387619.806446, 0
1387619.826908, 0
1387619.847370, 0
1387619.867831, 0
1387619.888294, 0
1387619.908756, 0
1387619.929230, 0
1387619.949707, 0
1387619.970184, 0
1387619.990661, 0
1387620.011137, 0
1387620.031605, 0
1387620.052076, 0
1387620.072808, 0
1387620.093269, 0
1387620.113730, 0
1387620.134192, 0
1387620.154653, 0
1387620.175113, 0
1387620.195578, 0
1387620.216013, 0
1387620.236487, 0
1387620.256974, 0
1387620.277464, 0
1387620.297928, 0
1387620.318392, 0
1387620.338854, 0
1387620.359325, 0
1387620.379788, 0
1387620.400252, 0
1387620.420715, 0
1387620.441182, 0
1387620.461679, 0
1387620.482297, 0
1387620.502782, 0
1387620.523246, 0
1387620.543708, 0
1387620.564178, 0
1387620.584639, 0
1387620.605101, 0
1387620.625562, 0
1387620.646023, 0
1387620.666484, 0
1387620.686950, 0
1387620.707448, 0
1387620.727930, 0
1387620.748399, 0
1387620.768864, 0
1387620.789327, 0
1387620.809788, 0
1387620.830518, 0
1387620.850979, 0
1387620.871442, 0
1387620.891903, 0
1387620.912372, 0
1387620.932848, 0
1387620.953330, 0
1387620.973810, 0
1387620.994278, 0
1387621.014740, 0
1387621.035205, 0
1387621.055667, 0
1387621.076129, 0
1387621.096589, 0
1387621.117053, 0
1387621.137513, 0
1387621.157974, 0
1387621.178440, 0
1387621.198932, 0
1387621.219427, 0
1387621.239952, 0
1387621.260420, 0
1387621.280904, 0
1387621.301397, 0
1387621.321865, 0
1387621.342336, 0
1387621.362799, 0
1387621.383261, 0
1387621.403723, 0
1387621.424196, 0
1387621.444691, 0
1387621.465183, 0
1387621.485650, 0
1387621.506115, 0
1387621.526579, 0
1387621.547040, 0
1387621.567501, 0
1387621.588218, 0
1387621.608684, 0
1387621.629169, 0
1387621.649635, 0
1387621.670103, 0
1387621.690597, 0
1387621.711093, 0
1387621.731562, 0
1387621.752007, 0
1387621.772469, 0
1387621.792930, 0
1387621.813391, 0
1387621.833852, 0
1387621.854314, 0
1387621.874777, 0
1387621.895243, 0
1387621.915710, 0
1387621.936207, 0
1387621.956689, 0
1387621.977157, 0
1387621.997665, 0
1387622.018127, 0
1387622.038590, 0
1387622.059052, 0
1387622.079514, 0
1387622.099975, 0
1387622.120436, 0
1387622.140898, 0
1387622.161363, 0
1387622.181841, 0
1387622.202323, 0
1387622.222791, 0
1387622.243254, 0
1387622.263716, 0
1387622.284196, 0
1387622.304682, 0
1387622.325184, 0
1387622.345942, 0
1387622.366406, 0
1387622.386868, 0
1387622.407334, 0
1387622.427830, 0
1387622.448324, 0
1387622.468791, 0
1387622.489254, 0
1387622.509716, 0
1387622.530179, 0
1387622.550640, 0
1387622.571101, 0
1387622.591562, 0
1387622.612006, 0
1387622.632466, 0
1387622.652932, 0
1387622.673418, 0
1387622.693893, 0
1387622.714358, 0
1387622.734819, 0
1387622.755393, 0
1387622.775855, 0
1387622.796316, 0
1387622.816778, 0
1387622.837239, 0
1387622.857699, 0
1387622.878160, 0
1387622.898626, 0
1387622.919131, 0
1387622.939620, 0
1387622.960092, 0
1387622.980558, 0
1387623.001021, 0
1387623.021483, 0
1387623.041946, 0
1387623.062407, 0
1387623.082869, 0
1387623.103333, 0
1387623.123794, 0
1387623.144266, 0
1387623.164874, 0
1387623.185341, 0
1387623.205803, 0
1387623.226264, 0
1387623.246725, 0
1387623.267186, 0
1387623.287648, 0
1387623.308112, 0
1387623.328599, 0
1387623.349065, 0
1387623.369530, 0
1387623.389997, 0
1387623.410475, 0
1387623.430938, 0
1387623.451404, 0
1387623.471865, 0
1387623.492330, 0
1387623.512793, 0
1387623.533255, 0
1387623.553716, 0
1387623.574325, 0
1387623.594791, 0
1387623.615280, 0
1387623.635751, 0
1387623.656259, 0
1387623.676747, 0
1387623.697243, 0
1387623.717711, 0
1387623.738176, 0
1387623.758639, 0
1387623.779101, 0
1387623.799565, 0
1387623.820007, 0
1387623.840468, 0
1387623.860934, 0
1387623.881398, 0
1387623.901874, 0
1387623.922607, 0
1387623.943101, 0
1387623.963573, 0
1387623.984071, 0
1387624.004537, 0
1387624.025007, 0
1387624.045471, 0
1387624.065935, 0
1387624.086396, 0
1387624.106858, 0
1387624.127325, 0
1387624.147860, 0
1387624.168349, 0
1387624.188820, 0
1387624.209297, 0
1387624.229759, 0
1387624.250229, 0
1387624.270878, 0
1387624.291343, 0
1387624.311805, 0
1387624.332276, 0
1387624.352744, 0
1387624.373210, 0
1387624.393697, 0
1387624.414162, 0
1387624.434630, 0
1387624.455096, 0
1387624.475561, 0
1387624.496024, 0
1387624.516489, 0
1387624.536950, 0
1387624.557420, 0
1387624.577904, 0
1387624.598375, 0
1387624.619140, 0
1387624.639605, 0
1387624.660076, 0
1387624.680541, 0
1387624.701007, 0
1387624.721469, 0
1387624.741933, 0
1387624.762394, 0
1387624.782855, 0
1387624.803315, 0
1387624.823776, 0
1387624.844237, 0
1387624.864699, 0
1387624.885159, 0
1387624.905621, 0
1387624.926081, 0
1387624.946541, 0
1387624.967003, 0
1387624.987465, 0
1387625.007927, 0
1387625.028637, 0
1387625.049098, 0
1387625.069562, 0
1387625.090044, 0
1387625.110508, 0
1387625.130972, 0
1387625.151433, 0
1387625.171915, 0
1387625.192381, 0
1387625.212842, 0
1387625.233304, 0
1387625.253769, 0
1387625.274232, 0
1387625.294694, 0
1387625.315165, 0
1387625.335626, 0
1387625.356099, 0
1387625.376591, 0
1387625.397057, 0
1387625.417521, 0
1387625.438112, 0
1387625.458574, 0
1387625.479033, 0
1387625.499494, 0
1387625.519954, 0
1387625.540419, 0
1387625.560880, 0
1387625.581342, 0
1387625.601802, 0
1387625.622266, 0
1387625.642728, 0
1387625.663192, 0
1387625.683653, 0
1387625.704117, 0
1387625.724578, 0
1387625.745039, 0
1387625.765498, 0
1387625.785958, 0
1387625.806419, 0
1387625.826879, 0
1387625.847570, 0
1387625.868031, 0
1387625.888491, 0
1387625.908951, 0
1387625.929412, 0
1387625.949875, 0
1387625.970336, 0
1387625.990799, 0
1387626.011266, 0
1387626.031758, 0
1387626.052226, 0
1387626.072692, 0
