# mlc_poller v1
# poll_hz = 50
# duration_sec = 1203
t_monotonic_s, mlc_src
43291.871364, 0
43291.891839, 0
43291.912336, 0
43291.932810, 0
43291.953316, 0
43291.973804, 0
43291.994280, 0
43292.014838, 0
43292.035344, 0
43292.055824, 0
43292.076423, 0
43292.096891, 0
43292.117362, 0
43292.137827, 0
43292.158301, 0
43292.178807, 0
43292.199274, 0
43292.219744, 0
43292.240213, 0
43292.260682, 0
43292.281189, 0
43292.301699, 0
43292.322178, 0
43292.342650, 0
43292.363415, 0
43292.383885, 0
43292.404362, 0
43292.424830, 0
43292.445299, 0
43292.465768, 0
43292.486235, 0
43292.506708, 0
43292.527209, 0
43292.547684, 0
43292.568154, 0
43292.588624, 0
43292.609096, 0
43292.629566, 0
43292.650036, 0
43292.670506, 0
43292.690972, 0
43292.711596, 0
43292.732070, 0
43292.752541, 0
43292.773042, 0
43292.793517, 0
43292.813987, 0
43292.834457, 0
43292.854926, 0
43292.875392, 0
43292.895863, 0
43292.916339, 0
43292.936850, 0
43292.957347, 0
43292.977843, 0
43292.998602, 0
43293.019093, 0
43293.039581, 0
43293.060058, 0
43293.080528, 0
43293.100999, 0
43293.121465, 0
43293.141937, 0
43293.162408, 0
43293.182878, 0
43293.203346, 0
43293.223819, 0
43293.244294, 0
43293.264793, 0
43293.285268, 0
43293.305739, 0
43293.326206, 0
43293.346752, 0
43293.367221, 0
43293.387689, 0
43293.408158, 0
43293.428628, 0
43293.449096, 0
43293.469566, 0
43293.490035, 0
43293.510533, 0
43293.531006, 0
43293.551481, 0
43293.571953, 0
43293.592424, 0
43293.612892, 0
43293.633363, 0
43293.653832, 0
43293.674300, 0
43293.694901, 0
43293.715370, 0
43293.735839, 0
43293.756355, 0
43293.776855, 0
43293.797357, 0
43293.817861, 0
43293.838360, 0
43293.858858, 0
43293.879340, 0
43293.899837, 0
43293.920337, 0
43293.940891, 0
43293.961393, 0
43293.981920, 0
43294.002395, 0
43294.022863, 0
43294.043331, 0
43294.063796, 0
43294.084274, 0
43294.104743, 0
43294.125209, 0
43294.145675, 0
43294.166141, 0
43294.186607, 0
43294.207077, 0
43294.227543, 0
43294.248009, 0
43294.268484, 0
43294.288950, 0
43294.309418, 0
43294.330061, 0
43294.350526, 0
43294.370992, 0
43294.391457, 0
43294.411926, 0
43294.432395, 0
43294.452864, 0
43294.473329, 0
43294.493794, 0
43294.514263, 0
43294.534728, 0
43294.555195, 0
43294.575660, 0
43294.596130, 0
43294.616609, 0
43294.637075, 0
43294.685269, 0
43294.705745, 0
43294.726213, 0
43294.746678, 0
43294.767155, 0
43294.787621, 0
43294.808093, 0
43294.828741, 0
43294.849243, 0
43294.869715, 0
43294.890183, 0
43294.910653, 0
43294.931121, 0
43294.951594, 0
43294.972109, 0
43294.992589, 0
43295.013062, 0
43295.033532, 0
43295.054000, 0
43295.074468, 0
43295.094938, 0
43295.115408, 0
43295.135876, 0
43295.156347, 0
43295.176866, 0
43295.197333, 0
43295.217802, 0
43295.238275, 0
43295.258741, 0
43295.279207, 0
43295.299673, 0
43295.320145, 0
43295.340612, 0
43295.361077, 0
43295.381544, 0
43295.402011, 0
43295.422479, 0
43295.442946, 0
43295.463420, 0
43295.483887, 0
43295.504360, 0
43295.524987, 0
43295.545453, 0
43295.565918, 0
43295.586384, 0
43295.606851, 0
43295.627318, 0
