window_idx,t_window_end_s,var_norm,p2p_norm,class
508,119.819206,4.542521e-04,1.037359e-01,4
509,120.054634,2.873054e-03,2.284981e-01,4
510,120.290039,1.309749e-04,4.656624e-02,4
511,120.525443,1.575668e-04,5.534955e-02,4
512,120.760862,1.899351e-04,4.287682e-02,4
513,120.996263,8.536668e-03,4.121116e-01,4
514,121.231648,8.501395e-04,1.208329e-01,4
515,121.466992,1.802195e-05,1.553397e-02,0
516,121.702611,1.504491e-06,4.088088e-03,0
517,121.937859,1.615977e-03,1.709739e-01,4
518,122.173217,1.803554e-03,2.379800e-01,4
519,122.408616,5.636174e-05,2.930154e-02,4
520,122.643989,6.362119e-05,3.340041e-02,4
521,122.879387,4.640238e-04,1.101319e-01,4
522,123.114801,8.495417e-03,4.066933e-01,4
523,123.350191,1.215965e-04,5.863491e-02,4
524,123.585579,3.594297e-06,6.190758e-03,0
525,123.821027,6.623275e-04,1.281294e-01,4
526,124.056432,3.184964e-03,2.228751e-01,4
527,124.291750,2.941202e-05,1.937115e-02,0
528,124.527184,2.059182e-06,5.426824e-03,0
529,124.762543,2.168069e-04,5.704815e-02,4
530,124.997983,6.240018e-03,3.183188e-01,4
531,125.233345,4.735369e-04,9.814793e-02,4
532,125.468766,7.608929e-06,1.031081e-02,0
533,125.704238,6.447007e-07,3.236226e-03,0
534,125.939569,1.378898e-03,1.731232e-01,4
535,126.174974,7.104512e-04,1.291757e-01,4
536,126.410321,9.890904e-05,4.751007e-02,4
537,126.645746,1.042910e-04,4.925276e-02,4
538,126.881103,4.416888e-04,8.954679e-02,4
539,127.116463,9.722675e-03,4.301687e-01,4
540,127.351865,6.326941e-05,3.909748e-02,4
541,127.587355,2.849433e-06,5.956969e-03,0
542,127.822697,5.257412e-04,1.056318e-01,4
543,128.058075,2.431509e-03,1.821322e-01,4
544,128.293459,7.377959e-05,3.927521e-02,4
545,128.528831,6.520758e-05,3.166411e-02,4
546,128.764218,9.302534e-05,4.974836e-02,4
547,128.999589,6.366213e-03,3.660385e-01,4
548,129.234985,5.921880e-04,1.352429e-01,4
549,129.470433,7.660133e-06,9.522044e-03,0
550,129.705798,9.117140e-07,3.857019e-03,0
551,129.941238,3.250711e-03,3.069261e-01,4
552,130.176541,1.906235e-04,7.403080e-02,4
553,130.411917,6.330718e-06,9.868952e-03,0
