# mlc_poller v1
# poll_hz = 50
# duration_sec = 1203
t_monotonic_s, mlc_src
1391472.987866, 4
1391473.008331, 4
1391473.028828, 4
1391473.049297, 4
1391473.069760, 4
1391473.090220, 4
1391473.110680, 4
1391473.131140, 4
1391473.151599, 4
1391473.172065, 4
1391473.192525, 4
1391473.212985, 4
1391473.233447, 4
1391473.253907, 4
1391473.274366, 4
1391473.294832, 4
1391473.315292, 4
1391473.335751, 4
1391473.356213, 4
1391473.376673, 4
1391473.397131, 4
1391473.417716, 4
1391473.438175, 4
1391473.458634, 4
1391473.479092, 4
1391473.499551, 4
1391473.520006, 4
1391473.540471, 4
1391473.560974, 4
1391473.581450, 4
1391473.601913, 4
1391473.622373, 4
1391473.642834, 4
1391473.663295, 4
1391473.683755, 4
1391473.704226, 4
1391473.724740, 4
1391473.745199, 4
1391473.765660, 4
1391473.786120, 4
1391473.806580, 4
1391473.827315, 4
1391473.847777, 4
1391473.868237, 4
1391473.888696, 4
1391473.909156, 4
1391473.929625, 4
1391473.950091, 4
1391473.970551, 4
1391473.991011, 4
1391474.011476, 4
1391474.031973, 4
1391474.052442, 4
1391474.072904, 4
1391474.093365, 4
1391474.113827, 4
1391474.134287, 4
1391474.154750, 4
1391474.175212, 4
1391474.195672, 4
1391474.216133, 4
1391474.236891, 4
1391474.257352, 4
1391474.277812, 4
1391474.298271, 4
1391474.318731, 4
1391474.339191, 4
1391474.359651, 4
1391474.380114, 4
1391474.400575, 4
1391474.421035, 4
1391474.441495, 4
1391474.461954, 4
1391474.482416, 4
1391474.502875, 4
1391474.523335, 4
1391474.543859, 4
1391474.564347, 4
1391474.584897, 4
1391474.605369, 4
1391474.625834, 4
1391474.646568, 4
1391474.667029, 4
1391474.687491, 4
1391474.707952, 4
1391474.728417, 4
1391474.748880, 4
1391474.769341, 4
1391474.789803, 4
1391474.810265, 4
1391474.830727, 4
1391474.851189, 4
1391474.871652, 4
1391474.892117, 4
1391474.912579, 4
1391474.933050, 4
1391474.953554, 4
1391474.974016, 4
1391474.994485, 4
1391475.014946, 4
1391475.035407, 4
1391475.056088, 4
1391475.076550, 4
1391475.097012, 4
1391475.117473, 4
1391475.137933, 4
1391475.158394, 4
1391475.178855, 4
1391475.199316, 4
1391475.219778, 4
1391475.240241, 4
1391475.260703, 4
1391475.281164, 4
1391475.301625, 4
1391475.322087, 4
1391475.342547, 4
1391475.363073, 4
1391475.383533, 4
1391475.403999, 4
1391475.424465, 4
1391475.444928, 4
1391475.465688, 4
1391475.486149, 4
1391475.506609, 4
1391475.527071, 4
1391475.547530, 4
1391475.568044, 4
1391475.588510, 4
1391475.609012, 4
1391475.629491, 4
1391475.649961, 4
1391475.670425, 4
1391475.690888, 4
1391475.711350, 4
1391475.731813, 4
1391475.752285, 4
1391475.772750, 4
1391475.793215, 4
1391475.813682, 4
1391475.834147, 4
1391475.854610, 4
1391475.875281, 4
1391475.895742, 4
1391475.916208, 4
1391475.936672, 4
1391475.957139, 4
1391475.977663, 4
1391475.998126, 4
1391476.018590, 4
1391476.039052, 4
1391476.059514, 4
1391476.079975, 4
1391476.100443, 4
1391476.120903, 4
1391476.141363, 4
1391476.161825, 4
1391476.182284, 4
1391476.202753, 4
1391476.223280, 4
1391476.243766, 4
1391476.264239, 4
1391476.284877, 4
1391476.305343, 4
1391476.325806, 4
1391476.346269, 4
1391476.366730, 4
1391476.387277, 4
1391476.407777, 4
1391476.428282, 4
1391476.448774, 4
1391476.469270, 4
1391476.489767, 4
1391476.510272, 4
1391476.530744, 4
1391476.551208, 4
1391476.571671, 4
1391476.592136, 4
1391476.612603, 4
1391476.633338, 4
1391476.653813, 4
1391476.674280, 4
1391476.694744, 4
1391476.715207, 4
1391476.735668, 4
1391476.756133, 4
1391476.776596, 4
1391476.797058, 4
1391476.817521, 4
1391476.837981, 4
1391476.858443, 4
1391476.878905, 4
1391476.899370, 4
1391476.919835, 4
1391476.940301, 4
1391476.960762, 4
1391476.981235, 4
1391477.001734, 4
1391477.022200, 4
1391477.042856, 4
1391477.063320, 4
1391477.083783, 4
1391477.106963, 4
1391477.127605, 4
1391477.148073, 4
1391477.168535, 4
1391477.188995, 4
1391477.209458, 4
1391477.229919, 4
1391477.250380, 4
1391477.270841, 4
1391477.291302, 4
1391477.311764, 4
1391477.332229, 4
1391477.352691, 4
1391477.373154, 4
1391477.393615, 4
1391477.414085, 4
1391477.434543, 4
1391477.455004, 4
1391477.475464, 4
1391477.495925, 4
1391477.516386, 4
1391477.536848, 4
1391477.557308, 4
1391477.577773, 4
1391477.598375, 4
1391477.618861, 4
1391477.639325, 4
1391477.659825, 4
1391477.680305, 4
1391477.700777, 4
1391477.721239, 4
1391477.741702, 4
1391477.762167, 4
1391477.782630, 4
1391477.803092, 4
1391477.823557, 4
1391477.844021, 4
1391477.864484, 4
1391477.884951, 4
1391477.905413, 4
1391477.925876, 4
1391477.946343, 4
1391477.966807, 4
1391477.987269, 4
1391478.007965, 4
1391478.028429, 4
1391478.048894, 4
1391478.069358, 4
1391478.089820, 4
1391478.110283, 4
1391478.130744, 4
1391478.151205, 4
1391478.171666, 4
1391478.192131, 4
1391478.212593, 4
1391478.233055, 4
1391478.253517, 4
1391478.273978, 4
1391478.294441, 4
1391478.314904, 4
1391478.335365, 4
1391478.355829, 4
1391478.376292, 4
1391478.396756, 4
1391478.417503, 4
1391478.437965, 4
1391478.458427, 4
