Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4
12.274071580,1,0,0,1,0
12.274072960,1,0,0,1,1
12.274074260,1,0,0,1,0
12.274074360,1,0,0,0,0
12.274075660,1,0,0,0,1
12.274076960,1,0,0,0,0
12.274077120,1,0,0,1,0
12.274078360,1,0,0,1,1
12.274079640,1,0,0,1,0
12.274081040,1,0,0,1,1
12.274082340,1,0,0,1,0
12.274082420,1,0,0,0,0
12.274083740,1,0,0,0,1
12.274085020,1,0,0,0,0
12.274086420,1,0,0,0,1
12.274087720,1,0,0,0,0
12.274087900,1,0,0,1,0
12.274089120,1,0,0,1,1
12.274090420,1,0,0,1,0
12.274091320,1,0,0,0,0
12.274092700,1,0,0,0,1
12.274094500,1,0,0,1,1
12.274131440,1,0,0,0,1
12.274132800,1,0,0,0,0
12.274133260,1,0,0,1,0
12.274134160,1,0,0,1,1
12.274135480,1,0,0,1,0
12.274136860,1,0,0,1,1
12.274138180,1,0,0,1,0
12.274138620,1,0,0,0,0
12.274139560,1,0,0,0,1
12.274140860,1,0,0,0,0
12.274141340,1,0,0,1,0
12.274142240,1,0,0,1,1
12.274143560,1,0,0,1,0
12.274144000,1,0,0,0,0
12.274144940,1,0,0,0,1
12.274146240,1,0,0,0,0
12.274146720,1,0,0,1,0
12.274147640,1,0,0,1,1
12.274148940,1,0,0,1,0
12.274149380,1,0,0,0,0
12.274150320,1,0,0,0,1
12.274151620,1,0,0,0,0
12.274152120,1,0,0,1,0
12.274153020,1,0,0,1,1
12.274154320,1,0,0,1,0
12.274154400,1,0,0,0,0
12.274155720,1,0,0,0,1
12.274157000,1,0,0,0,0
12.274159300,1,0,0,0,1
12.274160600,1,0,0,0,0
12.274162000,1,0,0,0,1
12.274163280,1,0,0,0,0
12.274164680,1,0,0,0,1
12.274165980,1,0,0,0,0
12.274167380,1,0,0,0,1
12.274168660,1,0,0,0,0
12.274170060,1,0,0,0,1
12.274171360,1,0,0,0,0
12.274172760,1,0,0,0,1
12.274174040,1,0,0,0,0
12.274174260,1,0,0,1,0
12.274175440,1,0,0,1,1
12.274176740,1,0,0,1,0
12.274176840,1,0,0,0,0
12.274178140,1,0,0,0,1
12.274179440,1,0,0,0,0
12.274179620,1,0,0,1,0
12.274180840,1,0,0,1,1
12.274182120,1,0,0,1,0
12.274183020,1,0,0,0,0
12.274184420,1,0,0,0,1
12.274186220,1,0,0,1,1
12.274222860,1,0,0,0,1
12.274224200,1,0,0,0,0
12.274224680,1,0,0,1,0
12.274225580,1,0,0,1,1
12.274226900,1,0,0,1,0
12.274228280,1,0,0,1,1
12.274229580,1,0,0,1,0
12.274230040,1,0,0,0,0
12.274230960,1,0,0,0,1
12.274232280,1,0,0,0,0
12.274232760,1,0,0,1,0
12.274233660,1,0,0,1,1
12.274234960,1,0,0,1,0
12.274235420,1,0,0,0,0
12.274236360,1,0,0,0,1
12.274237660,1,0,0,0,0
12.274238140,1,0,0,1,0
12.274239040,1,0,0,1,1
12.274240360,1,0,0,1,0
12.274240800,1,0,0,0,0
12.274241740,1,0,0,0,1
12.274243040,1,0,0,0,0
12.274243540,1,0,0,1,0
12.274244440,1,0,0,1,1
12.274245740,1,0,0,1,0
12.274245820,1,0,0,0,0
12.274247120,1,0,0,0,1
12.274248420,1,0,0,0,0
12.274250720,1,0,0,0,1
12.274252000,1,0,0,0,0
12.274253420,1,0,0,0,1
12.274254700,1,0,0,0,0
12.274256100,1,0,0,0,1
12.274257380,1,0,0,0,0
12.274258800,1,0,0,0,1
12.274260080,1,0,0,0,0
12.274261480,1,0,0,0,1
12.274262780,1,0,0,0,0
12.274264180,1,0,0,0,1
12.274265460,1,0,0,0,0
12.274266860,1,0,0,0,1
12.274268160,1,0,0,0,0
12.274269560,1,0,0,0,1
12.274270840,1,0,0,0,0
12.274271060,1,0,0,1,0
12.274272240,1,0,0,1,1
12.274273540,1,0,0,1,0
12.274274440,1,0,0,0,0
12.274275840,1,0,0,0,1
12.274277640,1,0,0,1,1
12.274315720,1,0,0,0,1
12.274317060,1,0,0,0,0
12.274317520,1,0,0,1,0
12.274318420,1,0,0,1,1
12.274319760,1,0,0,1,0
12.274321120,1,0,0,1,1
12.274322440,1,0,0,1,0
12.274322900,1,0,0,0,0
12.274323820,1,0,0,0,1
12.274325140,1,0,0,0,0
12.274325600,1,0,0,1,0
12.274326520,1,0,0,1,1
12.274327820,1,0,0,1,0
12.274328280,1,0,0,0,0
12.274329200,1,0,0,0,1
12.274330520,1,0,0,0,0
12.274331000,1,0,0,1,0
12.274331900,1,0,0,1,1
12.274333200,1,0,0,1,0
12.274333660,1,0,0,0,0
12.274334600,1,0,0,0,1
12.274335900,1,0,0,0,0
12.274337280,1,0,0,0,1
12.274338580,1,0,0,0,0
12.274339980,1,0,0,0,1
12.274341280,1,0,0,0,0
12.274341460,1,0,0,1,0
12.274342180,1,0,0,0,0
12.274343580,1,0,0,0,1
12.274344860,1,0,0,0,0
12.274346260,1,0,0,0,1
12.274347560,1,0,0,0,0
12.274348960,1,0,0,0,1
12.274350240,1,0,0,0,0
12.274351640,1,0,0,0,1
12.274352940,1,0,0,0,0
12.274353460,1,0,0,1,0
12.274354340,1,0,0,1,1
12.274355640,1,0,0,1,0
12.274357020,1,0,0,1,1
12.274358320,1,0,0,1,0
12.274359720,1,0,0,1,1
12.274361020,1,0,0,1,0
12.274362400,1,0,0,1,1
12.274363700,1,0,0,1,0
12.274363800,1,0,0,0,0
12.274365100,1,0,0,0,1
12.274366400,1,0,0,0,0
12.274366560,1,0,0,1,0
12.274367300,1,0,0,0,0
12.274368700,1,0,0,0,1
12.274370480,1,0,0,1,1
12.274410680,1,0,0,0,1
12.274412040,1,0,0,0,0
12.274412500,1,0,0,1,0
12.274413400,1,0,0,1,1
12.274414720,1,0,0,1,0
12.274416100,1,0,0,1,1
12.274417420,1,0,0,1,0
12.274417860,1,0,0,0,0
12.274418800,1,0,0,0,1
12.274420100,1,0,0,0,0
12.274420580,1,0,0,1,0
12.274421480,1,0,0,1,1
12.274422800,1,0,0,1,0
12.274423240,1,0,0,0,0
12.274424180,1,0,0,0,1
12.274425480,1,0,0,0,0
12.274425960,1,0,0,1,0
12.274426880,1,0,0,1,1
12.274428180,1,0,0,1,0
12.274428620,1,0,0,0,0
12.274429560,1,0,0,0,1
12.274430860,1,0,0,0,0
12.274432260,1,0,0,0,1
12.274433560,1,0,0,0,0
12.274434960,1,0,0,0,1
12.274436240,1,0,0,0,0
12.274436420,1,0,0,1,0
12.274437140,1,0,0,0,0
12.274438540,1,0,0,0,1
12.274439840,1,0,0,0,0
12.274441240,1,0,0,0,1
12.274442540,1,0,0,0,0
12.274443920,1,0,0,0,1
12.274445220,1,0,0,0,0
12.274446620,1,0,0,0,1
12.274447920,1,0,0,0,0
12.274448420,1,0,0,1,0
12.274449300,1,0,0,1,1
12.274450600,1,0,0,1,0
12.274452000,1,0,0,1,1
12.274453300,1,0,0,1,0
12.274454680,1,0,0,1,1
12.274455980,1,0,0,1,0
12.274457380,1,0,0,1,1
12.274458680,1,0,0,1,0
12.274458760,1,0,0,0,0
12.274460080,1,0,0,0,1
18.625323020,0,0,0,0,1
18.625324380,0,0,0,0,0
18.625324860,0,0,0,1,0
18.625325760,0,0,0,1,1
18.625327060,0,0,0,1,0
18.625328460,0,0,0,1,1
18.625329760,0,0,0,1,0
18.625330200,0,0,0,0,0
18.625331160,0,0,0,0,1
18.625332440,0,0,0,0,0
18.625332940,0,0,0,1,0
18.625333840,0,0,0,1,1
18.625335140,0,0,0,1,0
18.625335580,0,0,0,0,0
18.625336540,0,0,0,0,1
18.625337820,0,0,0,0,0
18.625338340,0,0,0,1,0
18.625339240,0,0,0,1,1
18.625340520,0,0,0,1,0
18.625340960,0,0,0,0,0
18.625341920,0,0,0,0,1
18.625343200,0,0,0,0,0
18.625343720,0,0,0,1,0
18.625344620,0,0,0,1,1
18.625345900,0,0,0,1,0
18.625345980,0,0,0,0,0
18.625347320,0,0,0,0,1
18.625348580,0,0,0,0,0
18.625350900,0,0,0,0,1
18.625352180,0,0,0,0,0
18.625353600,0,0,0,0,1
18.625354860,0,0,0,0,0
18.625356280,0,0,0,0,1
18.625357560,0,0,0,0,0
18.625358980,0,0,0,0,1
18.625360240,0,0,0,0,0
18.625361660,0,0,0,0,1
18.625362940,0,0,0,0,0
18.625364360,0,0,0,0,1
18.625365620,0,0,0,0,0
18.625367060,0,0,0,0,1
18.625368320,0,0,0,0,0
18.625369740,0,0,0,0,1
18.625371000,0,0,0,0,0
18.625371260,0,0,0,1,0
18.625372440,0,0,0,1,1
18.625373700,0,0,0,1,0
18.625374600,0,0,0,0,0
18.625376020,0,0,0,0,1
18.625377820,0,0,0,1,1
18.625412580,0,0,0,0,1
18.625413920,0,0,0,0,0
18.625414400,0,0,0,1,0
18.625415300,0,0,0,1,1
18.625416600,0,0,0,1,0
18.625418000,0,0,0,1,1
18.625419300,0,0,0,1,0
18.625419740,0,0,0,0,0
18.625420700,0,0,0,0,1
18.625421980,0,0,0,0,0
18.625422480,0,0,0,1,0
18.625423400,0,0,0,1,1
18.625424680,0,0,0,1,0
18.625425120,0,0,0,0,0
18.625426080,0,0,0,0,1
18.625427360,0,0,0,0,0
18.625427880,0,0,0,1,0
18.625428780,0,0,0,1,1
18.625430060,0,0,0,1,0
18.625430500,0,0,0,0,0
18.625431480,0,0,0,0,1
18.625432740,0,0,0,0,0
18.625434160,0,0,0,0,1
18.625435440,0,0,0,0,0
18.625436860,0,0,0,0,1
18.625438120,0,0,0,0,0
18.625438360,0,0,0,1,0
18.625439020,0,0,0,0,0
18.625440440,0,0,0,0,1
18.625441720,0,0,0,0,0
18.625443140,0,0,0,0,1
18.625444400,0,0,0,0,0
18.625445840,0,0,0,0,1
18.625447100,0,0,0,0,0
18.625448520,0,0,0,0,1
18.625449780,0,0,0,0,0
18.625450340,0,0,0,1,0
18.625451220,0,0,0,1,1
18.625452480,0,0,0,1,0
18.625453900,0,0,0,1,1
18.625455180,0,0,0,1,0
18.625456600,0,0,0,1,1
18.625457860,0,0,0,1,0
18.625459280,0,0,0,1,1
18.625460560,0,0,0,1,0
18.625460640,0,0,0,0,0
18.625461980,0,0,0,0,1
18.625463240,0,0,0,0,0
18.625463460,0,0,0,1,0
18.625464140,0,0,0,0,0
18.625465560,0,0,0,0,1
18.625467360,0,0,0,1,1
18.625502900,0,0,0,0,1
18.625504240,0,0,0,0,0
18.625504740,0,0,0,1,0
18.625505640,0,0,0,1,1
18.625506940,0,0,0,1,0
18.625508340,0,0,0,1,1
18.625509620,0,0,0,1,0
18.625510080,0,0,0,0,0
18.625511040,0,0,0,0,1
18.625512320,0,0,0,0,0
18.625512820,0,0,0,1,0
18.625513720,0,0,0,1,1
18.625515000,0,0,0,1,0
18.625515460,0,0,0,0,0
18.625516420,0,0,0,0,1
18.625517700,0,0,0,0,0
18.625518200,0,0,0,1,0
18.625519120,0,0,0,1,1
18.625520380,0,0,0,1,0
18.625520840,0,0,0,0,0
18.625521800,0,0,0,0,1
18.625523080,0,0,0,0,0
18.625524500,0,0,0,0,1
18.625525760,0,0,0,0,0
18.625527200,0,0,0,0,1
18.625528460,0,0,0,0,0
18.625528680,0,0,0,1,0
18.625529360,0,0,0,0,0
18.625530780,0,0,0,0,1
18.625532040,0,0,0,0,0
18.625533480,0,0,0,0,1
18.625534740,0,0,0,0,0
18.625536160,0,0,0,0,1
18.625537440,0,0,0,0,0
18.625538860,0,0,0,0,1
18.625540120,0,0,0,0,0
18.625540660,0,0,0,1,0
18.625541540,0,0,0,1,1
18.625542820,0,0,0,1,0
18.625544240,0,0,0,1,1
18.625545500,0,0,0,1,0
18.625546920,0,0,0,1,1
18.625548200,0,0,0,1,0
18.625549620,0,0,0,1,1
18.625550880,0,0,0,1,0
18.625550980,0,0,0,0,0
18.625552320,0,0,0,0,1
18.625553580,0,0,0,0,0
18.625553800,0,0,0,1,0
18.625554480,0,0,0,0,0
18.625555900,0,0,0,0,1
18.625557700,0,0,0,1,1
18.625592460,0,0,0,0,1
18.625593820,0,0,0,0,0
18.625594300,0,0,0,1,0
18.625595200,0,0,0,1,1
18.625596500,0,0,0,1,0
18.625597900,0,0,0,1,1
18.625599180,0,0,0,1,0
18.625599640,0,0,0,0,0
18.625600600,0,0,0,0,1
18.625601880,0,0,0,0,0
18.625602380,0,0,0,1,0
18.625603280,0,0,0,1,1
18.625604560,0,0,0,1,0
18.625605020,0,0,0,0,0
18.625605980,0,0,0,0,1
18.625607260,0,0,0,0,0
18.625607760,0,0,0,1,0
18.625608680,0,0,0,1,1
18.625609940,0,0,0,1,0
18.625610400,0,0,0,0,0
18.625611120,1,0,0,0,0
18.625611360,1,0,0,0,1
18.625612640,1,0,0,0,0
18.625614060,1,0,0,0,1
18.625615320,1,0,0,0,0
18.625616760,1,0,0,0,1
18.625618020,1,0,0,0,0
18.625618240,1,0,0,1,0
18.625618920,1,0,0,0,0
18.625620340,1,0,0,0,1
18.625621600,1,0,0,0,0
18.625623040,1,0,0,0,1
18.625624300,1,0,0,0,0
18.625625720,1,0,0,0,1
18.625627000,1,0,0,0,0
18.625628420,1,0,0,0,1
18.625629680,1,0,0,0,0
18.625630220,1,0,0,1,0
18.625631100,1,0,0,1,1
18.625632380,1,0,0,1,0
18.625633800,1,0,0,1,1
18.625635060,1,0,0,1,0
18.625636480,1,0,0,1,1
18.625637760,1,0,0,1,0
18.625639180,1,0,0,1,1
18.625640440,1,0,0,1,0
18.625640540,1,0,0,0,0
18.625641880,1,0,0,0,1
18.625643140,1,0,0,0,0
18.625643360,1,0,0,1,0
18.625644040,1,0,0,0,0
18.625645460,1,0,0,0,1
18.625647260,1,0,0,1,1
18.625694900,1,0,0,0,1
18.625696240,1,0,0,0,0
18.625696720,1,0,0,1,0
18.625697620,1,0,0,1,1
18.625698920,1,0,0,1,0
18.625700320,1,0,0,1,1
18.625701620,1,0,0,1,0
18.625702060,1,0,0,0,0
18.625703020,1,0,0,0,1
18.625704300,1,0,0,0,0
18.625704800,1,0,0,1,0
18.625705720,1,0,0,1,1
18.625707000,1,0,0,1,0
18.625707440,1,0,0,0,0
18.625708400,1,0,0,0,1
18.625709680,1,0,0,0,0
18.625710200,1,0,0,1,0
18.625711100,1,0,0,1,1
18.625712380,1,0,0,1,0
18.625712840,1,0,0,0,0
18.625713800,1,0,0,0,1
18.625715060,1,0,0,0,0
18.625715580,1,0,0,1,0
18.625716480,1,0,0,1,1
18.625717760,1,0,0,1,0
18.625717860,1,0,0,0,0
18.625719180,1,0,0,0,1
18.625720440,1,0,0,0,0
18.625722760,1,0,0,0,1
18.625724040,1,0,0,0,0
18.625724260,1,0,0,1,0
18.625725460,1,0,0,1,1
18.625726720,1,0,0,1,0
18.625728160,1,0,0,1,1
18.625729420,1,0,0,1,0
18.625729520,1,0,0,0,0
18.625730840,1,0,0,0,1
18.625732100,1,0,0,0,0
18.625732340,1,0,0,1,0
18.625733540,1,0,0,1,1
18.625734800,1,0,0,1,0
18.625736220,1,0,0,1,1
18.625737500,1,0,0,1,0
18.625737580,1,0,0,0,0
18.625738920,1,0,0,0,1
18.625740180,1,0,0,0,0
18.625741600,1,0,0,0,1
18.625742880,1,0,0,0,0
18.625743100,1,0,0,1,0
18.625744300,1,0,0,1,1
18.625745560,1,0,0,1,0
18.625746460,1,0,0,0,0
18.625747900,1,0,0,0,1
18.625749680,1,0,0,1,1
18.625784900,1,0,0,0,1
18.625786240,1,0,0,0,0
18.625786720,1,0,0,1,0
18.625787620,1,0,0,1,1
18.625788940,1,0,0,1,0
18.625790320,1,0,0,1,1
18.625791620,1,0,0,1,0
18.625792080,1,0,0,0,0
18.625793020,1,0,0,0,1
18.625794300,1,0,0,0,0
18.625794800,1,0,0,1,0
18.625795720,1,0,0,1,1
18.625797000,1,0,0,1,0
18.625797460,1,0,0,0,0
18.625798400,1,0,0,0,1
18.625799680,1,0,0,0,0
18.625800200,1,0,0,1,0
18.625801100,1,0,0,1,1
18.625802380,1,0,0,1,0
18.625802840,1,0,0,0,0
18.625803800,1,0,0,0,1
18.625805060,1,0,0,0,0
18.625805580,1,0,0,1,0
18.625806480,1,0,0,1,1
18.625807760,1,0,0,1,0
18.625807860,1,0,0,0,0
18.625809180,1,0,0,0,1
18.625810440,1,0,0,0,0
18.625812760,1,0,0,0,1
18.625814040,1,0,0,0,0
18.625815460,1,0,0,0,1
18.625816720,1,0,0,0,0
18.625818160,1,0,0,0,1
18.625819420,1,0,0,0,0
18.625820840,1,0,0,0,1
18.625822120,1,0,0,0,0
18.625823540,1,0,0,0,1
18.625824800,1,0,0,0,0
18.625826220,1,0,0,0,1
18.625827500,1,0,0,0,0
18.625827740,1,0,0,1,0
18.625828920,1,0,0,1,1
18.625830180,1,0,0,1,0
18.625830280,1,0,0,0,0
18.625831620,1,0,0,0,1
18.625832880,1,0,0,0,0
18.625833120,1,0,0,1,0
18.625834300,1,0,0,1,1
18.625835560,1,0,0,1,0
18.625836460,1,0,0,0,0
18.625837900,1,0,0,0,1
18.625839700,1,0,0,1,1
18.625879540,1,0,0,0,1
18.625880880,1,0,0,0,0
18.625881380,1,0,0,1,0
18.625882280,1,0,0,1,1
18.625883580,1,0,0,1,0
18.625884980,1,0,0,1,1
18.625886260,1,0,0,1,0
18.625886720,1,0,0,0,0
18.625887660,1,0,0,0,1
18.625888960,1,0,0,0,0
18.625889460,1,0,0,1,0
18.625890360,1,0,0,1,1
18.625891660,1,0,0,1,0
18.625892100,1,0,0,0,0
18.625893060,1,0,0,0,1
18.625894340,1,0,0,0,0
18.625894840,1,0,0,1,0
18.625895740,1,0,0,1,1
18.625897040,1,0,0,1,0
18.625897480,1,0,0,0,0
18.625898440,1,0,0,0,1
18.625899720,1,0,0,0,0
18.625901140,1,0,0,0,1
18.625902400,1,0,0,0,0
18.625903820,1,0,0,0,1
18.625905100,1,0,0,0,0
18.625905320,1,0,0,1,0
18.625906000,1,0,0,0,0
18.625907420,1,0,0,0,1
18.625908680,1,0,0,0,0
18.625910100,1,0,0,0,1
18.625911380,1,0,0,0,0
18.625912800,1,0,0,0,1
18.625914060,1,0,0,0,0
18.625915500,1,0,0,0,1
18.625916760,1,0,0,0,0
18.625918180,1,0,0,0,1
18.625919460,1,0,0,0,0
18.625920880,1,0,0,0,1
18.625922140,1,0,0,0,0
18.625923560,1,0,0,0,1
18.625924840,1,0,0,0,0
18.625925380,1,0,0,1,0
18.625926260,1,0,0,1,1
18.625927520,1,0,0,1,0
18.625927620,1,0,0,0,0
18.625928960,1,0,0,0,1
18.625930220,1,0,0,0,0
18.625930460,1,0,0,1,0
18.625932540,1,0,0,1,1
18.625933800,1,0,0,1,0
18.625934260,1,0,0,0,0
18.625935240,1,0,0,0,1
18.625936500,1,0,0,0,0
18.625937920,1,0,0,0,1
18.625939180,1,0,0,0,0
18.625940620,1,0,0,0,1
18.625941880,1,0,0,0,0
18.625943300,1,0,0,0,1
18.625944560,1,0,0,0,0
18.625946000,1,0,0,0,1
18.625947260,1,0,0,0,0
18.625948680,1,0,0,0,1
18.625949960,1,0,0,0,0
18.625951380,1,0,0,0,1
18.625952640,1,0,0,0,0
18.625954060,1,0,0,0,1
18.625955340,1,0,0,0,0
18.625955580,1,0,0,1,0
18.625956220,1,0,0,0,0
18.625957660,1,0,0,0,1
18.625959480,1,0,0,1,1
18.626006100,1,0,0,0,1
18.626007440,1,0,0,0,0
18.626007920,1,0,0,1,0
18.626008820,1,0,0,1,1
18.626010140,1,0,0,1,0
18.626011520,1,0,0,1,1
18.626012820,1,0,0,1,0
18.626013280,1,0,0,0,0
18.626014220,1,0,0,0,1
18.626015520,1,0,0,0,0
18.626016020,1,0,0,1,0
18.626016920,1,0,0,1,1
18.626018200,1,0,0,1,0
18.626018660,1,0,0,0,0
18.626019620,1,0,0,0,1
18.626020880,1,0,0,0,0
18.626021400,1,0,0,1,0
18.626022300,1,0,0,1,1
18.626023580,1,0,0,1,0
18.626024040,1,0,0,0,0
18.626025000,1,0,0,0,1
18.626026260,1,0,0,0,0
18.626026780,1,0,0,1,0
18.626027680,1,0,0,1,1
18.626028960,1,0,0,1,0
18.626029060,1,0,0,0,0
18.626030380,1,0,0,0,1
18.626031660,1,0,0,0,0
18.626033980,1,0,0,0,1
18.626035240,1,0,0,0,0
18.626036660,1,0,0,0,1
18.626037940,1,0,0,0,0
18.626039360,1,0,0,0,1
18.626040620,1,0,0,0,0
18.626042040,1,0,0,0,1
18.626043320,1,0,0,0,0
18.626044740,1,0,0,0,1
18.626046000,1,0,0,0,0
18.626047440,1,0,0,0,1
18.626048700,1,0,0,0,0
18.626050120,1,0,0,0,1
18.626051380,1,0,0,0,0
18.626051640,1,0,0,1,0
18.626052820,1,0,0,1,1
18.626054080,1,0,0,1,0
18.626055500,1,0,0,1,1
18.626056780,1,0,0,1,0
18.626057660,1,0,0,0,0
18.626059100,1,0,0,0,1
18.626060900,1,0,0,1,1
18.626110560,1,0,0,0,1
18.626111900,1,0,0,0,0
18.626112400,1,0,0,1,0
18.626113300,1,0,0,1,1
